"","Latitude","Longitude","PontosAmostrais","Calcio","Magnesio","Al","Potassio","Fosforo","Enxofre","MO","CTC","SaturacaoPorBases","CalcioSaturacaoDeBases","MagnesioSaturacaoDebases","PotassioSaturacaoDeBases","pH","Latitude","Longitude","Rendimento.seco","Produtividade"
"4838",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032932383988,-1.0000174473721,17.1,1
"4839",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032896705214,-1.00001736669917,17.6,1
"4840",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032864489995,-1.00001730707135,16.1,1
"4841",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032828143549,-1.0000172862211,15.3,1
"4842",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032797263675,-1.00001721607073,16.5,1
"4843",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032773936851,-1.00001714592036,17,1
"4844",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032710841757,-1.00001708629254,18.1,1
"4845",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032675204714,-1.00001708980006,17.2,1
"4846",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032645034242,-1.00001701984455,21,1
"4847",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032618953268,-1.0000169356641,18.4,1
"4848",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032579184998,-1.00001688655884,16.8,1
"4849",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032557902922,-1.00001688655884,15.7,1
"4850",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032522933552,-1.0000167848408,15.6,1
"4851",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030721259829,-1.00001337475322,15.6,1
"4852",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030603999767,-1.0000133151254,15.5,1
"4853",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030555301372,-1.00001325549758,16.9,1
"4854",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.000305052259,-1.00001319586976,15.3,1
"4855",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030461326404,-1.00001308733155,17.6,1
"4856",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030437331907,-1.00001302068869,16.2,1
"4857",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.0003039071999,-1.00001293300073,15.5,1
"4858",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.0003037081499,-1.0000128595377,17.1,1
"4859",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030342689267,-1.00001276483469,16.2,1
"4860",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030322784267,-1.00001269468432,16.2,1
"4861",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030159579961,-1.00001232327707,16.3,1
"4862",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030130786565,-1.0000122531267,18.1,1
"4863",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030075202792,-1.00001204988548,15.4,1
"4864",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030038188673,-1.00001200078021,15.5,1
"4865",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029807758046,-1.00001172037358,15.9,1
"4866",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029734355751,-1.00001160832785,16.5,1
"4867",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029634246539,-1.00001145750455,18.7,1
"4868",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029610210312,-1.00001138384666,17,1
"4869",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029595145942,-1.00001131389114,15.7,1
"4870",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029357162265,-1.00001087564617,15.6,1
"4871",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029295444247,-1.00001078113803,15.9,1
"4872",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029261810222,-1.00001074606285,15.6,1
"4873",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029218620128,-1.00001077763051,16.2,1
"4874",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029114379689,-1.00001069345007,15.2,1
"4875",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029081455067,-1.00001060225458,15.7,1
"4876",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029070480192,-1.00001054983666,16.5,1
"4877",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029051952268,-1.00001049371637,16.7,1
"4878",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029023826545,-1.00001042005847,17.3,1
"4879",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029004630948,-1.00001032535547,17.7,1
"4880",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.000289826812,-1.00001032535547,17.9,1
"4881",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028959354376,-1.00001029047515,17.9,1
"4882",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028946334754,-1.00001025189244,19.4,1
"4883",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028906566483,-1.00001018174207,18,1
"4884",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028891460383,-1.00001017121951,18.1,1
"4885",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028868842962,-1.00001019577214,18.9,1
"4886",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028850315038,-1.00001013614432,17.7,1
"4887",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028816722742,-1.00001009756162,20.5,1
"4888",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028792728246,-1.00001009756162,18.2,1
"4889",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028774200321,-1.00001004163618,18.3,1
"4890",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028760471296,-1.00001003111363,17.7,1
"4891",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028725501926,-1.00000996797829,15.6,1
"4892",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028698753278,-1.00000993641062,16.6,1
"4893",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028650764285,-1.00000985573769,17.4,1
"4894",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028634281109,-1.00000978227466,17.7,1
"4895",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028610954285,-1.00000974018444,15.4,1
"4896",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028610954285,-1.00000974018444,18.3,1
"4897",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.0002853004067,-1.00000952291315,15.8,1
"4898",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028501914947,-1.00000944574774,15.1,1
"4899",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028419624256,-1.00000911272833,25.5,1
"48100",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028389453785,-1.00000911623585,15.1,1
"48101",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028389453785,-1.00000906713058,21.1,1
"48102",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028364082213,-1.00000900419011,16.7,1
"48103",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028337333565,-1.00000894456229,24.1,1
"48104",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032236960882,-1.00003407807694,15.3,1
"48105",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032046298525,-1.00003378364023,16.9,1
"48106",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032015418652,-1.00003369945978,17.5,1
"48107",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031972896231,-1.000033646847,16.1,1
"48108",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031923530162,-1.0000335593539,16.5,1
"48109",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.0003189060554,-1.0000335032336,16.8,1
"48110",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.0003185839032,-1.00003345412834,16.7,1
"48111",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031819957396,-1.00003335591782,20.5,1
"48112",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.0003177881205,-1.00003328946982,16.6,1
"48113",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031737666705,-1.00003325439464,18.8,1
"48114",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031702697334,-1.00003325439464,18.9,1
"48115",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031671149787,-1.00003319476682,18.9,1
"48116",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031643024064,-1.00003303361583,18.3,1
"48117",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031597747492,-1.00003299854064,17.5,1
"48118",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031566909348,-1.00003299854064,17.5,1
"48119",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031540828374,-1.00003289331508,20,1
"48120",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031521632776,-1.00003279529942,18,1
"48121",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031480487431,-1.00003278126934,18.4,1
"48122",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031444140985,-1.00003272865656,18,1
"48123",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031411216362,-1.00003263746108,17.7,1
"48124",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031375537589,-1.00003262693852,17.4,1
"48125",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031339900546,-1.0000325359379,17.5,1
"48126",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031312442496,-1.00003237459204,16.7,1
"48127",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031125243692,-1.00003208015534,15.1,1
"48128",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031040866524,-1.00003203124494,15.3,1
"48129",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030964751807,-1.0000319856472,15.9,1
"48130",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030922897059,-1.00003192601938,16.2,1
"48131",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030894103664,-1.00003187691412,16.8,1
"48132",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030868022689,-1.00003182079382,17.2,1
"48133",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030828963821,-1.00003173680823,17.2,1
"48134",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030790530897,-1.00003163158267,16.1,1
"48135",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030755561527,-1.00003157546238,16.2,1
"48136",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030721969231,-1.0000315228496,17,1
"48137",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030700687156,-1.00003150199935,18.6,1
"48138",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030660918886,-1.00003145289409,15.4,1
"48139",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030603290365,-1.0000312669956,17,1
"48140",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030574496969,-1.00003122860775,18.2,1
"48141",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030291946123,-1.00003063973434,16.7,1
"48142",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030274127601,-1.0000305555539,17.1,1
"48143",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030261775651,-1.00003052047871,15.6,1
"48144",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.0003019659408,-1.00003043298561,15.3,1
"48145",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030040233421,-1.00003008593612,15.9,1
"48146",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030003219302,-1.00003003332334,15.1,1
"48147",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029975761252,-1.00002995986031,15.1,1
"48148",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029391463963,-1.00002921314856,16.4,1
"48149",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029364005913,-1.00002914670057,16.7,1
"48150",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029330413617,-1.00002902744494,15.9,1
"48151",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029302955567,-1.00002892592176,15.6,1
"48152",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.0002921657538,-1.0000288031586,16.7,1
"48153",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029171298808,-1.00002874002327,18.8,1
"48154",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029134952362,-1.00002871897816,18.9,1
"48155",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029086921639,-1.00002864200761,18.4,1
"48156",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028498493123,-1.0000119797351,7.8,0
"48157",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.0002961229679,-1.00001398096936,6.5,0
"48158",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029688411507,-1.00001414231521,6.5,0
"48159",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029737109902,-1.00001424383839,5.8,0
"48160",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029813224618,-1.00001438063162,7.9,0
"48161",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031050464322,-1.0000167848408,7.8,0
"48162",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031112891743,-1.00001684096109,7.8,0
"48163",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.0003263677179,-1.00001945211387,7.6,0
"48164",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032686179588,-1.00001953629432,7.9,0
"48165",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032725947858,-1.00001958189206,7.6,0
"48166",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00032783576379,-1.00001965886261,7.5,0
"48167",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00033033870276,-1.00002011464517,7.7,0
"48168",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031453738783,-1.00001125075581,16,1
"48169",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00031442096236,-1.00001119814303,27,1
"48170",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028407939979,-1.00000424799481,7.2,0
"48171",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028467613249,-1.00000434269782,6.5,0
"48172",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028485473501,-1.00000429008504,7.3,0
"48173",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028512222148,-1.00000432165271,7.1,0
"48174",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028546482116,-1.00000436023541,7.7,0
"48175",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028581493217,-1.00000439160822,7.4,0
"48176",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028929183905,-1.00000484037574,7.4,0
"48177",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00028992278998,-1.00000499801922,7.5,0
"48178",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030799461023,-1.00000818050781,22.1,1
"48179",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029704852953,-1.00000449683378,6.7,0
"48180",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029657531633,-1.00000441265333,6.1,0
"48181",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.0002960954264,-1.00000438459318,6.4,0
"48182",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029567020219,-1.00000435322037,6.6,0
"48183",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029525165471,-1.00000428657752,7.9,0
"48184",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029449760157,-1.0000041708294,7.6,0
"48185",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029398975283,-1.00000410438141,5.7,0
"48186",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029357162265,-1.00000400967841,7.1,0
"48187",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029307754467,-1.00000403423104,6,0
"48188",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029274162171,-1.00000411139645,3,0
"48189",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029217910725,-1.00000423396474,2.7,0
"48190",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00029182273682,-1.00000432165271,4.1,0
"48191",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.0002915210321,-1.00000446877363,2.1,0
"48192",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.0003077888835,-1.00000475268778,3.5,0
"48193",-1.00031028902671,-1.00001,149,4.72,1.34,0,135,6.9,0,3.53,12.83,49.96,36.8,10.4,2.7,5,-1.00030836475142,-1.0000048508983,1.2,0
